branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
90327,Diepoldsau,m,Diepoldsau,13347.0,56044.0,0.6892533333333333,1.0,0.9569,30083.0,0.0782,0.0,0.5181060000000001
90328,Thal,m,Thal,8120.0,12130.0,0.2974,0.4611354396,0.4404,32165.0,0.11023076923076923,0.0,0.24753324176615385
90331,Oberriet,m,Oberriet,7551.0,12079.0,0.2818866666666667,0.9494682730666667,0.9067,0.0,0.0,0.0,0.36512965461333335
90333,Davos-Dorf,m,Davos Dorf,9483.0,1044.0,0.25984,0.39671826800000004,0.3788,0.0,0.0,0.0,0.19517565360000003
73950,Malters,m,Malters,5748.0,4214.0,0.18137333333333336,0.6073254097333333,0.58,29960.0,0.07630769230769231,0.0,0.24913862040820514
90334,Chur - Ringstrasse,m,Chur,36364.0,6495.0,0.7099666666666667,0.5237066492,0.5001,34798.0,0.15073846153846154,0.03907674211620884,0.4057043705709341
90335,St. Gallen - Langgasse,m,St. Gallen,54945.0,33428.0,0.8895200000000001,0.7929328687999999,0.7572,30935.0,0.09130769230769231,0.07021910823997837,0.5334679338695342
90336,St. Gallen - Neudorf,m,St. Gallen,45334.0,37005.0,0.9133666666666667,0.8127564786666667,0.7761,30935.0,0.09130769230769231,0.05965521586698523,0.5443638773682687
90337,Walenstadt,m,Walenstadt,5085.0,4792.0,0.16754666666666665,0.40219100746666664,0.3841,30789.0,0.08906153846153846,0.0,0.18692450918564102
90339,St. Gallen - Spisermarkt,m,St.Gallen,58240.0,38693.0,0.92462,0.8304838315999999,0.7931,0.0,0.0,0.0,0.5227927663199999
90341,Triesen,m,Triesen,6345.0,14560.0,0.2662666666666667,0.47260005653333337,0.4513,0.0,0.0,0.0,0.2195300113066667
73960,Dagmersellen,m,Dagmersellen,6806.0,13748.0,0.27314666666666665,0.8157308592,0.779,29703.0,0.07235384615384616,0.0,0.33746094107076924
90349,Kreuzlingen,m,Kreuzlingen,38733.0,58048.0,1.0,0.8830553188,0.8433,32125.0,0.10961538461538461,0.07495639282641976,0.5978554192483609
